collected,value,metric
2020-08-28 21:35:33.640645,33402876,SwapFree
2020-08-28 21:35:33.640645,8296,Dirty
2020-08-28 21:35:33.640645,48,Writeback
2020-08-28 21:35:33.640645,72304,AnonPages
2020-08-28 21:35:33.640645,4335412,Mapped
2020-08-28 21:35:33.640645,4303644,Shmem
2020-08-28 21:35:33.640645,1675556,Slab
2020-08-28 21:35:33.640645,1411764,SReclaimable
2020-08-28 21:35:33.640645,263792,SUnreclaim
2020-08-28 21:35:33.640645,8896,KernelStack
2020-08-28 21:35:33.640645,240224,PageTables
2020-08-28 21:35:33.640645,0,NFS_Unstable
2020-08-28 21:35:33.640645,0,Bounce
2020-08-28 21:35:33.640645,0,WritebackTmp
2020-08-28 21:35:33.640645,66527108,CommitLimit
2020-08-28 21:35:33.640645,5337104,Committed_AS
2020-08-28 21:35:33.640645,34359738367,VmallocTotal
2020-08-28 21:35:33.640645,0,VmallocUsed
2020-08-28 21:35:33.640645,0,VmallocChunk
2020-08-28 21:35:33.640645,0,HardwareCorrupted
2020-08-28 21:35:33.640645,0,AnonHugePages
2020-08-28 21:35:33.640645,0,ShmemHugePages
2020-08-28 21:35:33.640645,0,ShmemPmdMapped
2020-08-28 21:35:33.640645,0,CmaTotal
2020-08-28 21:35:33.640645,0,CmaFree
2020-08-28 21:35:33.640645,0,HugePages_Total
2020-08-28 21:35:33.640645,0,HugePages_Free
2020-08-28 21:35:33.640645,0,HugePages_Rsvd
2020-08-28 21:35:33.640645,0,HugePages_Surp
2020-08-28 21:35:33.640645,2048,Hugepagesize
2020-08-28 21:35:33.640645,2430512,DirectMap4k
2020-08-28 21:35:33.640645,61446144,DirectMap2M
2020-08-28 21:35:33.640645,4194304,DirectMap1G
2020-08-28 21:35:34.641936,65945364,MemTotal
2020-08-28 21:35:34.641936,420844,MemFree
2020-08-28 21:35:34.641936,59816128,MemAvailable
2020-08-28 21:35:34.641936,225384,Buffers
2020-08-28 21:35:34.641936,62793416,Cached
2020-08-28 21:35:34.641936,7052,SwapCached
2020-08-28 21:35:34.641936,18346000,Active
2020-08-28 21:35:34.641936,44735452,Inactive
2020-08-28 21:35:34.641936,3905868,Active(anon)
2020-08-28 21:35:34.641936,465428,Inactive(anon)
2020-08-28 21:35:34.641936,14440132,Active(file)
2020-08-28 21:35:34.641936,44270024,Inactive(file)
2020-08-28 21:35:34.641936,10332,Unevictable
2020-08-28 21:35:34.641936,10332,Mlocked
2020-08-28 21:35:34.641936,33554428,SwapTotal
2020-08-28 21:35:34.641936,33402876,SwapFree
2020-08-28 21:35:34.641936,9120,Dirty
2020-08-28 21:35:34.641936,1704,Writeback
2020-08-28 21:35:34.641936,72308,AnonPages
2020-08-28 21:35:34.641936,4335412,Mapped
2020-08-28 21:35:34.641936,4303644,Shmem
2020-08-28 21:35:34.641936,1675528,Slab
2020-08-28 21:35:34.641936,1410456,SReclaimable
2020-08-28 21:35:34.641936,265072,SUnreclaim
2020-08-28 21:35:34.641936,8896,KernelStack
2020-08-28 21:35:34.641936,240224,PageTables
2020-08-28 21:35:34.641936,0,NFS_Unstable
2020-08-28 21:35:34.641936,0,Bounce
2020-08-28 21:35:34.641936,0,WritebackTmp
2020-08-28 21:35:34.641936,66527108,CommitLimit
2020-08-28 21:35:34.641936,5337104,Committed_AS
2020-08-28 21:35:34.641936,34359738367,VmallocTotal
2020-08-28 21:35:34.641936,0,VmallocUsed
2020-08-28 21:35:34.641936,0,VmallocChunk
2020-08-28 21:35:34.641936,0,HardwareCorrupted
2020-08-28 21:35:34.641936,0,AnonHugePages
2020-08-28 21:35:34.641936,0,ShmemHugePages
2020-08-28 21:35:34.641936,0,ShmemPmdMapped
2020-08-28 21:35:34.641936,0,CmaTotal
2020-08-28 21:35:34.641936,0,CmaFree
2020-08-28 21:35:34.641936,0,HugePages_Total
2020-08-28 21:35:34.641936,0,HugePages_Free
2020-08-28 21:35:34.641936,0,HugePages_Rsvd
2020-08-28 21:35:34.641936,0,HugePages_Surp
2020-08-28 21:35:34.641936,2048,Hugepagesize
2020-08-28 21:35:34.641936,2430512,DirectMap4k
2020-08-28 21:35:34.641936,61446144,DirectMap2M
2020-08-28 21:35:34.641936,4194304,DirectMap1G
2020-08-28 21:35:35.643305,65945364,MemTotal
2020-08-28 21:35:35.643305,511684,MemFree
2020-08-28 21:35:35.643305,59816812,MemAvailable
2020-08-28 21:35:35.643305,225384,Buffers
2020-08-28 21:35:35.643305,62704248,Cached
2020-08-28 21:35:35.643305,7052,SwapCached
2020-08-28 21:35:35.643305,18323820,Active
2020-08-28 21:35:35.643305,44668468,Inactive
2020-08-28 21:35:35.643305,3903708,Active(anon)
2020-08-28 21:35:35.643305,467588,Inactive(anon)
2020-08-28 21:35:35.643305,14420112,Active(file)
2020-08-28 21:35:35.643305,44200880,Inactive(file)
2020-08-28 21:35:35.643305,10332,Unevictable
2020-08-28 21:35:35.643305,10332,Mlocked
2020-08-28 21:35:35.643305,33554428,SwapTotal
2020-08-28 21:35:35.643305,33402876,SwapFree
2020-08-28 21:35:35.643305,2832,Dirty
2020-08-28 21:35:35.643305,0,Writeback
2020-08-28 21:35:35.643305,72308,AnonPages
2020-08-28 21:35:35.643305,4335412,Mapped
2020-08-28 21:35:35.643305,4303644,Shmem
2020-08-28 21:35:35.643305,1673224,Slab
2020-08-28 21:35:35.643305,1409464,SReclaimable
2020-08-28 21:35:35.643305,263760,SUnreclaim
2020-08-28 21:35:35.643305,8896,KernelStack
2020-08-28 21:35:35.643305,240224,PageTables
2020-08-28 21:35:35.643305,0,NFS_Unstable
2020-08-28 21:35:35.643305,0,Bounce
2020-08-28 21:35:35.643305,0,WritebackTmp
2020-08-28 21:35:35.643305,66527108,CommitLimit
2020-08-28 21:35:35.643305,5337104,Committed_AS
2020-08-28 21:35:35.643305,34359738367,VmallocTotal
2020-08-28 21:35:35.643305,0,VmallocUsed
2020-08-28 21:35:35.643305,0,VmallocChunk
2020-08-28 21:35:35.643305,0,HardwareCorrupted
2020-08-28 21:35:35.643305,0,AnonHugePages
2020-08-28 21:35:35.643305,0,ShmemHugePages
2020-08-28 21:35:35.643305,0,ShmemPmdMapped
2020-08-28 21:35:35.643305,0,CmaTotal
2020-08-28 21:35:35.643305,0,CmaFree
2020-08-28 21:35:35.643305,0,HugePages_Total
2020-08-28 21:35:35.643305,0,HugePages_Free
2020-08-28 21:35:35.643305,0,HugePages_Rsvd
2020-08-28 21:35:35.643305,0,HugePages_Surp
2020-08-28 21:35:35.643305,2048,Hugepagesize
2020-08-28 21:35:35.643305,2430512,DirectMap4k
2020-08-28 21:35:35.643305,61446144,DirectMap2M
2020-08-28 21:35:35.643305,4194304,DirectMap1G
2020-08-28 21:35:36.644605,65945364,MemTotal
2020-08-28 21:35:36.644605,448432,MemFree
2020-08-28 21:35:36.644605,59814996,MemAvailable
2020-08-28 21:35:36.644605,225408,Buffers
2020-08-28 21:35:36.644605,62765632,Cached
2020-08-28 21:35:36.644605,7052,SwapCached
2020-08-28 21:35:36.644605,18352276,Active
2020-08-28 21:35:36.644605,44701276,Inactive
2020-08-28 21:35:36.644605,3903716,Active(anon)
2020-08-28 21:35:36.644605,467588,Inactive(anon)
2020-08-28 21:35:36.644605,14448560,Active(file)
2020-08-28 21:35:36.644605,44233688,Inactive(file)
2020-08-28 21:35:36.644605,10332,Unevictable
2020-08-28 21:35:36.644605,10332,Mlocked
2020-08-28 21:35:36.644605,33554428,SwapTotal
2020-08-28 21:35:36.644605,33402876,SwapFree
2020-08-28 21:35:36.644605,3448,Dirty
2020-08-28 21:35:36.644605,1720,Writeback
2020-08-28 21:35:36.644605,72316,AnonPages
2020-08-28 21:35:36.644605,4335412,Mapped
2020-08-28 21:35:36.644605,4303644,Shmem
2020-08-28 21:35:36.644605,1675028,Slab
2020-08-28 21:35:36.644605,1409644,SReclaimable
2020-08-28 21:35:36.644605,265384,SUnreclaim
2020-08-28 21:35:36.644605,8896,KernelStack
2020-08-28 21:35:36.644605,240224,PageTables
2020-08-28 21:35:36.644605,0,NFS_Unstable
2020-08-28 21:35:36.644605,0,Bounce
2020-08-28 21:35:36.644605,0,WritebackTmp
2020-08-28 21:35:36.644605,66527108,CommitLimit
2020-08-28 21:35:36.644605,5347960,Committed_AS
2020-08-28 21:35:36.644605,34359738367,VmallocTotal
2020-08-28 21:35:36.644605,0,VmallocUsed
2020-08-28 21:35:36.644605,0,VmallocChunk
2020-08-28 21:35:36.644605,0,HardwareCorrupted
2020-08-28 21:35:36.644605,0,AnonHugePages
2020-08-28 21:35:36.644605,0,ShmemHugePages
2020-08-28 21:35:36.644605,0,ShmemPmdMapped
2020-08-28 21:35:36.644605,0,CmaTotal
2020-08-28 21:35:36.644605,0,CmaFree
2020-08-28 21:35:36.644605,0,HugePages_Total
2020-08-28 21:35:36.644605,0,HugePages_Free
2020-08-28 21:35:36.644605,0,HugePages_Rsvd
2020-08-28 21:35:36.644605,0,HugePages_Surp
2020-08-28 21:35:36.644605,2048,Hugepagesize
2020-08-28 21:35:36.644605,2430512,DirectMap4k
2020-08-28 21:35:36.644605,61446144,DirectMap2M
2020-08-28 21:35:36.644605,4194304,DirectMap1G
2020-08-28 21:35:37.645934,65945364,MemTotal
2020-08-28 21:35:37.645934,460092,MemFree
2020-08-28 21:35:37.645934,59814896,MemAvailable
2020-08-28 21:35:37.645934,225408,Buffers
2020-08-28 21:35:37.645934,62750652,Cached
2020-08-28 21:35:37.645934,7052,SwapCached
2020-08-28 21:35:37.645934,18354396,Active
2020-08-28 21:35:37.645934,44684228,Inactive
2020-08-28 21:35:37.645934,3902424,Active(anon)
2020-08-28 21:35:37.645934,468880,Inactive(anon)
2020-08-28 21:35:37.645934,14451972,Active(file)
2020-08-28 21:35:37.645934,44215348,Inactive(file)
2020-08-28 21:35:37.645934,10332,Unevictable
2020-08-28 21:35:37.645934,10332,Mlocked
2020-08-28 21:35:37.645934,33554428,SwapTotal
2020-08-28 21:35:37.645934,33402876,SwapFree
2020-08-28 21:35:37.645934,3276,Dirty
2020-08-28 21:35:37.645934,2176,Writeback
2020-08-28 21:35:37.645934,72316,AnonPages
2020-08-28 21:35:37.645934,4335412,Mapped
2020-08-28 21:35:37.645934,4303644,Shmem
2020-08-28 21:35:37.645934,1678036,Slab
2020-08-28 21:35:37.645934,1412812,SReclaimable
2020-08-28 21:35:37.645934,265224,SUnreclaim
2020-08-28 21:35:37.645934,8896,KernelStack
2020-08-28 21:35:37.645934,240224,PageTables
2020-08-28 21:35:37.645934,0,NFS_Unstable
2020-08-28 21:35:37.645934,0,Bounce
2020-08-28 21:35:37.645934,0,WritebackTmp
2020-08-28 21:35:37.645934,66527108,CommitLimit
2020-08-28 21:35:37.645934,5347960,Committed_AS
2020-08-28 21:35:37.645934,34359738367,VmallocTotal
2020-08-28 21:35:37.645934,0,VmallocUsed
2020-08-28 21:35:37.645934,0,VmallocChunk
2020-08-28 21:35:37.645934,0,HardwareCorrupted
2020-08-28 21:35:37.645934,0,AnonHugePages
2020-08-28 21:35:37.645934,0,ShmemHugePages
2020-08-28 21:35:37.645934,0,ShmemPmdMapped
2020-08-28 21:35:37.645934,0,CmaTotal
2020-08-28 21:35:37.645934,0,CmaFree
2020-08-28 21:35:37.645934,0,HugePages_Total
2020-08-28 21:35:37.645934,0,HugePages_Free
2020-08-28 21:35:37.645934,0,HugePages_Rsvd
2020-08-28 21:35:37.645934,0,HugePages_Surp
2020-08-28 21:35:37.645934,2048,Hugepagesize
2020-08-28 21:35:37.645934,2430512,DirectMap4k
2020-08-28 21:35:37.645934,61446144,DirectMap2M
2020-08-28 21:35:37.645934,4194304,DirectMap1G
2020-08-28 21:35:38.647293,65945364,MemTotal
2020-08-28 21:35:38.647293,395744,MemFree
2020-08-28 21:35:38.647293,59817068,MemAvailable
2020-08-28 21:35:38.647293,225408,Buffers
2020-08-28 21:35:38.647293,62813824,Cached
2020-08-28 21:35:38.647293,7052,SwapCached
2020-08-28 21:35:38.647293,18384544,Active
2020-08-28 21:35:38.647293,44716816,Inactive
2020-08-28 21:35:38.647293,3902428,Active(anon)
2020-08-28 21:35:38.647293,468880,Inactive(anon)
2020-08-28 21:35:38.647293,14482116,Active(file)
2020-08-28 21:35:38.647293,44247936,Inactive(file)
2020-08-28 21:35:38.647293,10332,Unevictable
2020-08-28 21:35:38.647293,10332,Mlocked
2020-08-28 21:35:38.647293,33554428,SwapTotal
2020-08-28 21:35:38.647293,33402876,SwapFree
2020-08-28 21:35:38.647293,3892,Dirty
2020-08-28 21:35:38.647293,16,Writeback
2020-08-28 21:35:38.647293,72320,AnonPages
2020-08-28 21:35:38.647293,4335412,Mapped
2020-08-28 21:35:38.647293,4303644,Shmem
2020-08-28 21:35:38.647293,1680608,Slab
2020-08-28 21:35:38.647293,1416600,SReclaimable
2020-08-28 21:35:38.647293,264008,SUnreclaim
2020-08-28 21:35:38.647293,8896,KernelStack
2020-08-28 21:35:38.647293,240224,PageTables
2020-08-28 21:35:38.647293,0,NFS_Unstable
2020-08-28 21:35:38.647293,0,Bounce
2020-08-28 21:35:38.647293,0,WritebackTmp
2020-08-28 21:35:38.647293,66527108,CommitLimit
2020-08-28 21:35:38.647293,5347960,Committed_AS
2020-08-28 21:35:38.647293,34359738367,VmallocTotal
2020-08-28 21:35:38.647293,0,VmallocUsed
2020-08-28 21:35:38.647293,0,VmallocChunk
2020-08-28 21:35:38.647293,0,HardwareCorrupted
2020-08-28 21:35:38.647293,0,AnonHugePages
2020-08-28 21:35:38.647293,0,ShmemHugePages
2020-08-28 21:35:38.647293,0,ShmemPmdMapped
2020-08-28 21:35:38.647293,0,CmaTotal
2020-08-28 21:35:38.647293,0,CmaFree
2020-08-28 21:35:38.647293,0,HugePages_Total
2020-08-28 21:35:38.647293,0,HugePages_Free
2020-08-28 21:35:38.647293,0,HugePages_Rsvd
2020-08-28 21:35:38.647293,0,HugePages_Surp
2020-08-28 21:35:38.647293,2048,Hugepagesize
2020-08-28 21:35:38.647293,2430512,DirectMap4k
2020-08-28 21:35:38.647293,61446144,DirectMap2M
2020-08-28 21:35:38.647293,4194304,DirectMap1G
2020-08-28 21:35:39.648579,65945364,MemTotal
2020-08-28 21:35:39.648579,469152,MemFree
2020-08-28 21:35:39.648579,59814876,MemAvailable
2020-08-28 21:35:39.648579,225408,Buffers
2020-08-28 21:35:39.648579,62736520,Cached
2020-08-28 21:35:39.648579,7052,SwapCached
2020-08-28 21:35:39.648579,18366160,Active
2020-08-28 21:35:39.648579,44657104,Inactive
2020-08-28 21:35:39.648579,3900280,Active(anon)
2020-08-28 21:35:39.648579,471028,Inactive(anon)
2020-08-28 21:35:39.648579,14465880,Active(file)
2020-08-28 21:35:39.648579,44186076,Inactive(file)
2020-08-28 21:35:39.648579,10332,Unevictable
2020-08-28 21:35:39.648579,10332,Mlocked
2020-08-28 21:35:39.648579,33554428,SwapTotal
2020-08-28 21:35:39.648579,33402876,SwapFree
2020-08-28 21:35:39.648579,4308,Dirty
2020-08-28 21:35:39.648579,1900,Writeback
2020-08-28 21:35:39.648579,72320,AnonPages
2020-08-28 21:35:39.648579,4335412,Mapped
2020-08-28 21:35:39.648579,4303644,Shmem
2020-08-28 21:35:39.648579,1684592,Slab
2020-08-28 21:35:39.648579,1419096,SReclaimable
2020-08-28 21:35:39.648579,265496,SUnreclaim
2020-08-28 21:35:39.648579,8896,KernelStack
2020-08-28 21:35:39.648579,240224,PageTables
2020-08-28 21:35:39.648579,0,NFS_Unstable
2020-08-28 21:35:39.648579,0,Bounce
2020-08-28 21:35:39.648579,0,WritebackTmp
2020-08-28 21:35:39.648579,66527108,CommitLimit
2020-08-28 21:35:39.648579,5347960,Committed_AS
2020-08-28 21:35:39.648579,34359738367,VmallocTotal
2020-08-28 21:35:39.648579,0,VmallocUsed
2020-08-28 21:35:39.648579,0,VmallocChunk
2020-08-28 21:35:39.648579,0,HardwareCorrupted
2020-08-28 21:35:39.648579,0,AnonHugePages
2020-08-28 21:35:39.648579,0,ShmemHugePages
2020-08-28 21:35:39.648579,0,ShmemPmdMapped
2020-08-28 21:35:39.648579,0,CmaTotal
2020-08-28 21:35:39.648579,0,CmaFree
2020-08-28 21:35:39.648579,0,HugePages_Total
2020-08-28 21:35:39.648579,0,HugePages_Free
2020-08-28 21:35:39.648579,0,HugePages_Rsvd
2020-08-28 21:35:39.648579,0,HugePages_Surp
2020-08-28 21:35:39.648579,2048,Hugepagesize
2020-08-28 21:35:39.648579,2430512,DirectMap4k
2020-08-28 21:35:39.648579,61446144,DirectMap2M
2020-08-28 21:35:39.648579,4194304,DirectMap1G
2020-08-28 21:35:40.649907,65945364,MemTotal
2020-08-28 21:35:40.649907,398672,MemFree
2020-08-28 21:35:40.649907,59817108,MemAvailable
2020-08-28 21:35:40.649907,225408,Buffers
2020-08-28 21:35:40.649907,62802112,Cached
2020-08-28 21:35:40.649907,7052,SwapCached
2020-08-28 21:35:40.649907,18400668,Active
2020-08-28 21:35:40.649907,44689432,Inactive
2020-08-28 21:35:40.649907,3899548,Active(anon)
2020-08-28 21:35:40.649907,471764,Inactive(anon)
2020-08-28 21:35:40.649907,14501120,Active(file)
2020-08-28 21:35:40.649907,44217668,Inactive(file)
2020-08-28 21:35:40.649907,10332,Unevictable
2020-08-28 21:35:40.649907,10332,Mlocked
2020-08-28 21:35:40.649907,33554428,SwapTotal
2020-08-28 21:35:40.649907,33402876,SwapFree
2020-08-28 21:35:40.649907,4812,Dirty
2020-08-28 21:35:40.649907,8,Writeback
2020-08-28 21:35:40.649907,72324,AnonPages
2020-08-28 21:35:40.649907,4335412,Mapped
2020-08-28 21:35:40.649907,4303644,Shmem
2020-08-28 21:35:40.649907,1689032,Slab
2020-08-28 21:35:40.649907,1424976,SReclaimable
2020-08-28 21:35:40.649907,264056,SUnreclaim
2020-08-28 21:35:40.649907,8896,KernelStack
2020-08-28 21:35:40.649907,240224,PageTables
2020-08-28 21:35:40.649907,0,NFS_Unstable
2020-08-28 21:35:40.649907,0,Bounce
2020-08-28 21:35:40.649907,0,WritebackTmp
2020-08-28 21:35:40.649907,66527108,CommitLimit
2020-08-28 21:35:40.649907,5347960,Committed_AS
2020-08-28 21:35:40.649907,34359738367,VmallocTotal
2020-08-28 21:35:40.649907,0,VmallocUsed
2020-08-28 21:35:40.649907,0,VmallocChunk
2020-08-28 21:35:40.649907,0,HardwareCorrupted
2020-08-28 21:35:40.649907,0,AnonHugePages
2020-08-28 21:35:40.649907,0,ShmemHugePages
2020-08-28 21:35:40.649907,0,ShmemPmdMapped
2020-08-28 21:35:40.649907,0,CmaTotal
2020-08-28 21:35:40.649907,0,CmaFree
2020-08-28 21:35:40.649907,0,HugePages_Total
2020-08-28 21:35:40.649907,0,HugePages_Free
2020-08-28 21:35:40.649907,0,HugePages_Rsvd
2020-08-28 21:35:40.649907,0,HugePages_Surp
2020-08-28 21:35:40.649907,2048,Hugepagesize
2020-08-28 21:35:40.649907,2430512,DirectMap4k
2020-08-28 21:35:40.649907,61446144,DirectMap2M
2020-08-28 21:35:40.649907,4194304,DirectMap1G
2020-08-28 21:35:41.651197,65945364,MemTotal
2020-08-28 21:35:41.651197,432544,MemFree
2020-08-28 21:35:41.651197,59816208,MemAvailable
2020-08-28 21:35:41.651197,225416,Buffers
2020-08-28 21:35:41.651197,62762860,Cached
2020-08-28 21:35:41.651197,7052,SwapCached
2020-08-28 21:35:41.651197,18394492,Active
2020-08-28 21:35:41.651197,44656384,Inactive
2020-08-28 21:35:41.651197,3897416,Active(anon)
2020-08-28 21:35:41.651197,473896,Inactive(anon)
2020-08-28 21:35:41.651197,14497076,Active(file)
2020-08-28 21:35:41.651197,44182488,Inactive(file)
2020-08-28 21:35:41.651197,10332,Unevictable
2020-08-28 21:35:41.651197,10332,Mlocked
2020-08-28 21:35:41.651197,33554428,SwapTotal
2020-08-28 21:35:41.651197,33402876,SwapFree
2020-08-28 21:35:41.651197,5260,Dirty
2020-08-28 21:35:41.651197,1452,Writeback
2020-08-28 21:35:41.651197,72324,AnonPages
2020-08-28 21:35:41.651197,4335412,Mapped
2020-08-28 21:35:41.651197,4303644,Shmem
2020-08-28 21:35:41.651197,1694828,Slab
2020-08-28 21:35:41.651197,1429428,SReclaimable
2020-08-28 21:35:41.651197,265400,SUnreclaim
2020-08-28 21:35:41.651197,8896,KernelStack
2020-08-28 21:35:41.651197,240224,PageTables
2020-08-28 21:35:41.651197,0,NFS_Unstable
2020-08-28 21:35:41.651197,0,Bounce
2020-08-28 21:35:41.651197,0,WritebackTmp
2020-08-28 21:35:41.651197,66527108,CommitLimit
2020-08-28 21:35:41.651197,5347960,Committed_AS
2020-08-28 21:35:41.651197,34359738367,VmallocTotal
2020-08-28 21:35:41.651197,0,VmallocUsed
2020-08-28 21:35:41.651197,0,VmallocChunk
2020-08-28 21:35:41.651197,0,HardwareCorrupted
2020-08-28 21:35:41.651197,0,AnonHugePages
2020-08-28 21:35:41.651197,0,ShmemHugePages
2020-08-28 21:35:41.651197,0,ShmemPmdMapped
2020-08-28 21:35:41.651197,0,CmaTotal
2020-08-28 21:35:41.651197,0,CmaFree
2020-08-28 21:35:41.651197,0,HugePages_Total
2020-08-28 21:35:41.651197,0,HugePages_Free
2020-08-28 21:35:41.651197,0,HugePages_Rsvd
2020-08-28 21:35:41.651197,0,HugePages_Surp
2020-08-28 21:35:41.651197,2048,Hugepagesize
2020-08-28 21:35:41.651197,2430512,DirectMap4k
2020-08-28 21:35:41.651197,61446144,DirectMap2M
2020-08-28 21:35:41.651197,4194304,DirectMap1G
2020-08-28 21:35:42.652595,65945364,MemTotal
2020-08-28 21:35:42.652595,515728,MemFree
2020-08-28 21:35:42.652595,59817120,MemAvailable
2020-08-28 21:35:42.652595,225420,Buffers
2020-08-28 21:35:42.652595,62677304,Cached
2020-08-28 21:35:42.652595,7052,SwapCached
2020-08-28 21:35:42.652595,18376296,Active
2020-08-28 21:35:42.652595,44588732,Inactive
2020-08-28 21:35:42.652595,3894580,Active(anon)
2020-08-28 21:35:42.652595,476736,Inactive(anon)
2020-08-28 21:35:42.652595,14481716,Active(file)
2020-08-28 21:35:42.652595,44111996,Inactive(file)
2020-08-28 21:35:42.652595,10332,Unevictable
2020-08-28 21:35:42.652595,10332,Mlocked
2020-08-28 21:35:42.652595,33554428,SwapTotal
2020-08-28 21:35:42.652595,33402876,SwapFree
2020-08-28 21:35:42.652595,1676,Dirty
2020-08-28 21:35:42.652595,32,Writeback
2020-08-28 21:35:42.652595,72328,AnonPages
2020-08-28 21:35:42.652595,4335412,Mapped
2020-08-28 21:35:42.652595,4303644,Shmem
2020-08-28 21:35:42.652595,1697064,Slab
2020-08-28 21:35:42.652595,1433008,SReclaimable
2020-08-28 21:35:42.652595,264056,SUnreclaim
2020-08-28 21:35:42.652595,8896,KernelStack
2020-08-28 21:35:42.652595,240224,PageTables
2020-08-28 21:35:42.652595,0,NFS_Unstable
2020-08-28 21:35:42.652595,0,Bounce
2020-08-28 21:35:42.652595,0,WritebackTmp
2020-08-28 21:35:42.652595,66527108,CommitLimit
2020-08-28 21:35:42.652595,5347960,Committed_AS
2020-08-28 21:35:42.652595,34359738367,VmallocTotal
2020-08-28 21:35:42.652595,0,VmallocUsed
2020-08-28 21:35:42.652595,0,VmallocChunk
2020-08-28 21:35:42.652595,0,HardwareCorrupted
2020-08-28 21:35:42.652595,0,AnonHugePages
2020-08-28 21:35:42.652595,0,ShmemHugePages
2020-08-28 21:35:42.652595,0,ShmemPmdMapped
2020-08-28 21:35:42.652595,0,CmaTotal
2020-08-28 21:35:42.652595,0,CmaFree
2020-08-28 21:35:42.652595,0,HugePages_Total
2020-08-28 21:35:42.652595,0,HugePages_Free
2020-08-28 21:35:42.652595,0,HugePages_Rsvd
2020-08-28 21:35:42.652595,0,HugePages_Surp
2020-08-28 21:35:42.652595,2048,Hugepagesize
2020-08-28 21:35:42.652595,2430512,DirectMap4k
2020-08-28 21:35:42.652595,61446144,DirectMap2M
2020-08-28 21:35:42.652595,4194304,DirectMap1G
2020-08-28 21:35:43.653934,65945364,MemTotal
2020-08-28 21:35:43.653934,510892,MemFree
2020-08-28 21:35:43.653934,59817464,MemAvailable
2020-08-28 21:35:43.653934,225420,Buffers
2020-08-28 21:35:43.653934,62682944,Cached
2020-08-28 21:35:43.653934,7052,SwapCached
2020-08-28 21:35:43.653934,18393064,Active
2020-08-28 21:35:43.653934,44577976,Inactive
2020-08-28 21:35:43.653934,3892484,Active(anon)
2020-08-28 21:35:43.653934,478832,Inactive(anon)
2020-08-28 21:35:43.653934,14500580,Active(file)
2020-08-28 21:35:43.653934,44099144,Inactive(file)
2020-08-28 21:35:43.653934,10332,Unevictable
2020-08-28 21:35:43.653934,10332,Mlocked
2020-08-28 21:35:43.653934,33554428,SwapTotal
2020-08-28 21:35:43.653934,33402876,SwapFree
2020-08-28 21:35:43.653934,2364,Dirty
2020-08-28 21:35:43.653934,120,Writeback
2020-08-28 21:35:43.653934,72328,AnonPages
2020-08-28 21:35:43.653934,4335412,Mapped
2020-08-28 21:35:43.653934,4303644,Shmem
2020-08-28 21:35:43.653934,1696232,Slab
2020-08-28 21:35:43.653934,1432176,SReclaimable
2020-08-28 21:35:43.653934,264056,SUnreclaim
2020-08-28 21:35:43.653934,8896,KernelStack
2020-08-28 21:35:43.653934,240224,PageTables
2020-08-28 21:35:43.653934,0,NFS_Unstable
2020-08-28 21:35:43.653934,0,Bounce
2020-08-28 21:35:43.653934,0,WritebackTmp
2020-08-28 21:35:43.653934,66527108,CommitLimit
2020-08-28 21:35:43.653934,5347960,Committed_AS
2020-08-28 21:35:43.653934,34359738367,VmallocTotal
2020-08-28 21:35:43.653934,0,VmallocUsed
2020-08-28 21:35:43.653934,0,VmallocChunk
2020-08-28 21:35:43.653934,0,HardwareCorrupted
2020-08-28 21:35:43.653934,0,AnonHugePages
2020-08-28 21:35:43.653934,0,ShmemHugePages
2020-08-28 21:35:43.653934,0,ShmemPmdMapped
2020-08-28 21:35:43.653934,0,CmaTotal
2020-08-28 21:35:43.653934,0,CmaFree
2020-08-28 21:35:43.653934,0,HugePages_Total
2020-08-28 21:35:43.653934,0,HugePages_Free
2020-08-28 21:35:43.653934,0,HugePages_Rsvd
2020-08-28 21:35:43.653934,0,HugePages_Surp
2020-08-28 21:35:43.653934,2048,Hugepagesize
2020-08-28 21:35:43.653934,2430512,DirectMap4k
2020-08-28 21:35:43.653934,61446144,DirectMap2M
2020-08-28 21:35:43.653934,4194304,DirectMap1G
2020-08-28 21:35:44.655205,65945364,MemTotal
2020-08-28 21:35:44.655205,529864,MemFree
2020-08-28 21:35:44.655205,59817276,MemAvailable
2020-08-28 21:35:44.655205,225420,Buffers
2020-08-28 21:35:44.655205,62664492,Cached
2020-08-28 21:35:44.655205,7052,SwapCached
2020-08-28 21:35:44.655205,18404848,Active
2020-08-28 21:35:44.655205,44547728,Inactive
2020-08-28 21:35:44.655205,3890400,Active(anon)
2020-08-28 21:35:44.655205,480920,Inactive(anon)
2020-08-28 21:35:44.655205,14514448,Active(file)
2020-08-28 21:35:44.655205,44066808,Inactive(file)
2020-08-28 21:35:44.655205,10332,Unevictable
2020-08-28 21:35:44.655205,10332,Mlocked
2020-08-28 21:35:44.655205,33554428,SwapTotal
2020-08-28 21:35:44.655205,33402876,SwapFree
2020-08-28 21:35:44.655205,3396,Dirty
2020-08-28 21:35:44.655205,24,Writeback
2020-08-28 21:35:44.655205,72332,AnonPages
2020-08-28 21:35:44.655205,4335412,Mapped
2020-08-28 21:35:44.655205,4303644,Shmem
2020-08-28 21:35:44.655205,1695540,Slab
2020-08-28 21:35:44.655205,1431484,SReclaimable
2020-08-28 21:35:44.655205,264056,SUnreclaim
2020-08-28 21:35:44.655205,8896,KernelStack
